# Wave_zero_point coeff_1 coeff_2 coeff_3 coeff_4 t_fft t_no_fft t_total nfreq nthreads version checksum
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.370999999999999996e+00 4.676000000000000156e-01 1.838000000000000078e+00 1.048576000000000000e+06 5.000000000000000000e+01 3.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.530999999999999917e+00 1.767000000000000171e+01 1.919999999999999929e+01 1.048576000000000000e+06 1.000000000000000000e+00 1.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.532000000000000028e+00 7.564999999999999503e-01 2.287999999999999812e+00 1.048576000000000000e+06 2.800000000000000000e+01 1.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.536999999999999922e+00 5.275999999999999579e-01 2.064000000000000057e+00 1.048576000000000000e+06 4.400000000000000000e+01 1.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.532999999999999918e+00 3.798000000000000265e-01 1.913000000000000034e+00 1.048576000000000000e+06 6.000000000000000000e+01 1.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 9.290000000000000480e-01 5.103999999999999648e-01 1.439000000000000057e+00 1.048576000000000000e+06 4.600000000000000000e+01 2.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.370000000000000107e+00 5.788999999999999702e-01 1.949000000000000066e+00 1.048576000000000000e+06 4.000000000000000000e+01 3.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.522999999999999909e+00 2.194999999999999840e+00 3.717999999999999972e+00 1.048576000000000000e+06 1.000000000000000000e+01 1.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.366000000000000103e+00 4.900999999999999801e-01 1.856000000000000094e+00 1.048576000000000000e+06 4.800000000000000000e+01 3.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.524999999999999911e+00 6.664999999999999813e-01 2.190999999999999837e+00 1.048576000000000000e+06 3.200000000000000000e+01 1.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 9.103999999999999870e-01 3.656000000000000139e+00 4.567000000000000171e+00 1.048576000000000000e+06 6.000000000000000000e+00 2.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.526999999999999913e+00 1.580000000000000071e+00 3.108000000000000096e+00 1.048576000000000000e+06 1.400000000000000000e+01 1.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 9.267999999999999572e-01 6.411999999999999922e-01 1.568000000000000060e+00 1.048576000000000000e+06 3.600000000000000000e+01 2.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.532000000000000028e+00 6.639000000000000457e-01 2.196000000000000174e+00 1.048576000000000000e+06 3.200000000000000000e+01 1.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 9.164999999999999813e-01 5.321000000000000174e-01 1.449000000000000066e+00 1.048576000000000000e+06 4.400000000000000000e+01 2.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.530999999999999917e+00 6.438000000000000389e-01 2.174999999999999822e+00 1.048576000000000000e+06 3.600000000000000000e+01 1.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.304000000000000048e+00 9.230000000000000426e-01 2.226999999999999869e+00 1.048576000000000000e+06 2.400000000000000000e+01 3.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.383999999999999897e+00 4.680000000000000271e-01 1.852000000000000091e+00 1.048576000000000000e+06 5.000000000000000000e+01 3.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.316000000000000059e+00 6.320999999999999952e-01 1.947999999999999954e+00 1.048576000000000000e+06 3.400000000000000000e+01 3.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 9.157999999999999474e-01 5.392000000000000126e-01 1.455000000000000071e+00 1.048576000000000000e+06 4.400000000000000000e+01 2.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.522000000000000020e+00 5.275000000000000355e+00 6.796000000000000263e+00 1.048576000000000000e+06 4.000000000000000000e+00 1.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.334000000000000075e+00 3.658999999999999808e+00 4.991999999999999993e+00 1.048576000000000000e+06 6.000000000000000000e+00 3.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.542000000000000037e+00 5.314999999999999725e-01 2.072999999999999954e+00 1.048576000000000000e+06 4.400000000000000000e+01 1.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 8.791999999999999815e-01 1.110999999999999988e+00 1.991000000000000103e+00 1.048576000000000000e+06 2.000000000000000000e+01 2.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.532000000000000028e+00 5.464000000000000412e+00 6.995000000000000107e+00 1.048576000000000000e+06 4.000000000000000000e+00 1.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.364999999999999991e+00 6.022999999999999465e-01 1.967999999999999972e+00 1.048576000000000000e+06 3.800000000000000000e+01 3.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 9.458999999999999631e-01 3.780000000000000027e-01 1.324000000000000066e+00 1.048576000000000000e+06 6.000000000000000000e+01 2.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.522999999999999909e+00 4.766000000000000236e-01 2.000000000000000000e+00 1.048576000000000000e+06 5.000000000000000000e+01 1.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 9.313000000000000167e-01 5.098000000000000309e-01 1.441000000000000059e+00 1.048576000000000000e+06 4.600000000000000000e+01 2.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.316999999999999948e+00 2.229000000000000092e+00 3.545999999999999819e+00 1.048576000000000000e+06 1.000000000000000000e+01 3.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 8.421999999999999487e-01 9.267999999999999572e-01 1.768999999999999906e+00 1.048576000000000000e+06 2.400000000000000000e+01 2.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.360999999999999988e+00 6.051999999999999602e-01 1.965999999999999970e+00 1.048576000000000000e+06 3.800000000000000000e+01 3.000000000000000000e+00 2.329127596181119841e+01
-1.199000000000000099e-09 -1.408700000000000056e-02 -1.740699999999999886e-02 -1.927200000000000094e-02 -1.931700000000000084e-02 1.520000000000000018e+00 2.765000000000000124e+00 4.285000000000000142e+00 1.048576000000000000e+06 8.000000000000000000e+00 1.000000000000000000e+00 2.329127596181119841e+01
